submitit INFO (2023-11-07 16:42:08,359) - Starting with JobEnvironment(job_id=14163093, hostname=supergpu05.scidom.de, local_rank=0(1), node=0(1), global_rank=0(1))
submitit INFO (2023-11-07 16:42:08,359) - Loading pickle: /home/icb/alessandro.palma/environment/IMPA/IMPA/IMPA/multirun/2023-11-07/16-42-10/.submitit/14163093/14163093_submitted.pkl
True
Number of parameters in generator: 24318595
Number of parameters in style_encoder: 14329472
Number of parameters in discriminator: 14299718
Number of parameters in mapping_network: 11328
Initializing embedding_matrix...
Initializing generator...
Initializing style_encoder...
Initializing discriminator...
Initializing mapping_network...

Training: |          | 0/? [00:00<?, ?it/s]
Training:   0%|          | 0/571 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/571 [00:00<?, ?it/s] 
Epoch 0:   0%|          | 1/571 [00:21<3:20:31,  0.05it/s]
Epoch 0:   0%|          | 1/571 [00:21<3:20:31,  0.05it/s, v_num=y2d6]
Epoch 0:   0%|          | 2/571 [00:21<1:41:12,  0.09it/s, v_num=y2d6]
Epoch 0:   0%|          | 2/571 [00:21<1:41:12,  0.09it/s, v_num=y2d6]
Epoch 0:   1%|          | 3/571 [00:21<1:08:06,  0.14it/s, v_num=y2d6]
Epoch 0:   1%|          | 3/571 [00:21<1:08:06,  0.14it/s, v_num=y2d6]
Epoch 0:   1%|          | 4/571 [00:21<51:33,  0.18it/s, v_num=y2d6]  
Epoch 0:   1%|          | 4/571 [00:21<51:33,  0.18it/s, v_num=y2d6]
Epoch 0:   1%|          | 5/571 [00:22<41:37,  0.23it/s, v_num=y2d6]
Epoch 0:   1%|          | 5/571 [00:22<41:37,  0.23it/s, v_num=y2d6]
Epoch 0:   1%|          | 6/571 [00:22<34:59,  0.27it/s, v_num=y2d6]
Epoch 0:   1%|          | 6/571 [00:22<34:59,  0.27it/s, v_num=y2d6]
Epoch 0:   1%|          | 7/571 [00:22<30:16,  0.31it/s, v_num=y2d6]
Epoch 0:   1%|          | 7/571 [00:22<30:16,  0.31it/s, v_num=y2d6]
Epoch 0:   1%|▏         | 8/571 [00:22<26:43,  0.35it/s, v_num=y2d6]
Epoch 0:   1%|▏         | 8/571 [00:22<26:43,  0.35it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 9/571 [00:23<23:57,  0.39it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 9/571 [00:23<23:57,  0.39it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 10/571 [00:23<21:44,  0.43it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 10/571 [00:23<21:44,  0.43it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 11/571 [00:23<19:55,  0.47it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 11/571 [00:23<19:55,  0.47it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 12/571 [00:23<18:25,  0.51it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 12/571 [00:23<18:25,  0.51it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 13/571 [00:23<17:08,  0.54it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 13/571 [00:23<17:08,  0.54it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 14/571 [00:24<16:03,  0.58it/s, v_num=y2d6]
Epoch 0:   2%|▏         | 14/571 [00:24<16:03,  0.58it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 15/571 [00:24<15:06,  0.61it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 15/571 [00:24<15:06,  0.61it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 16/571 [00:24<14:16,  0.65it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 16/571 [00:24<14:16,  0.65it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 17/571 [00:24<13:32,  0.68it/s, v_num=y2d6]
Epoch 0:   3%|▎         | 17/571 [00:24<13:32,  0.68it/s, v_num=y2d6]
